"date","group","mean","max","min","sd","cv","n","method","category","site","length"
2018-04-07,NA,12.1117708333333,12.32,11.88,0.145312692180593,1.19976421433497,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-08,NA,11.9925,12.17,11.81,0.125806869530454,1.04904623331627,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-09,NA,12.8105208333333,13.4,12.2,0.351308440852245,2.74234315234187,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-10,NA,13.800625,14.17,13.4,0.239481072760513,1.73529150136688,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-11,NA,14.1026041666667,14.19,14,0.0600919434422507,0.426105297518637,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-12,NA,13.7359375,14.07,13.4,0.24384886658921,1.77526191123984,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-13,NA,13.6182291666667,13.76,13.5,0.093763361620924,0.688513612698107,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-14,NA,13.8775,14.39,13.71,0.16646795171254,1.19955288569656,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-15,NA,14.5246875,14.79,14.39,0.101202799264385,0.696764038912264,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-16,NA,14.410625,14.79,14.05,0.288665942424439,2.00314658402698,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-17,NA,13.5329166666667,14.05,13.09,0.334880706699114,2.47456416785577,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-18,NA,13.4917708333333,13.57,13.38,0.0619846295322124,0.459425454952663,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-19,NA,13.6892708333333,13.95,13.52,0.0936201147040153,0.68389409373106,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-20,NA,14.2164583333333,14.79,13.95,0.24993042891622,1.75803581353457,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-21,NA,15.0733333333333,15.68,14.79,0.291885582005101,1.93643685540757,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-22,NA,16.0047916666667,16.8,15.61,0.391415727749697,2.44561588742765,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-23,NA,16.7895833333333,17.72,16.42,0.39548748510818,2.35555270941713,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-24,NA,17.4923958333333,18.32,17.13,0.333797117049979,1.90824127369619,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-25,NA,17.9414583333333,18.75,17.46,0.379997172196311,2.1179837510216,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-26,NA,18.365,18.96,17.8,0.394491011171024,2.14805886834208,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-27,NA,18.4098958333333,19.1,17.82,0.434311299443799,2.35911872275467,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-28,NA,18.1514583333333,18.75,17.68,0.38321350148357,2.11119952152735,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-29,NA,17.4627083333333,18.15,16.99,0.397188750481143,2.27449684722145,96,"ybfmp_logger","data","shw_harbor",NA
2018-04-30,NA,17.1120833333333,17.53,16.68,0.297756229036144,1.74003494043377,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-01,NA,16.9764583333333,17.46,16.49,0.330817103760297,1.948681505086,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-02,NA,17.3769791666667,18.01,16.94,0.277489192930071,1.59687820459821,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-03,NA,17.9761458333333,18.37,17.49,0.279869780966516,1.55689536322937,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-04,NA,18.316875,18.75,17.8,0.298477937119929,1.62952434364447,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-05,NA,18.8190625,19.18,18.41,0.216498830068554,1.15042303551813,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-06,NA,18.7889583333333,19.25,18.27,0.334954762591094,1.78272130178102,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-07,NA,18.6336458333333,19.13,18.25,0.198181839901305,1.06356985462706,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-08,NA,19.1491666666667,19.82,18.89,0.220294858227339,1.15041485648987,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-09,NA,19.9109375,20.29,19.58,0.178738728021481,0.897691171103725,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-10,NA,20.1985416666667,20.53,19.82,0.215562808854875,1.06721966571782,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-11,NA,19.9135416666667,20.63,19.44,0.384773287087527,1.93221925827288,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-12,NA,19.219375,19.67,18.87,0.254441855626657,1.32388204937287,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-13,NA,19.0830208333333,19.56,18.72,0.233216049784729,1.2221128500649,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-14,NA,19.1321875,19.6,18.75,0.232139718023889,1.2133464509685,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-15,NA,19.2444791666667,19.63,18.79,0.263793658563366,1.37074979415542,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-16,NA,19.2422916666667,19.53,18.77,0.267063876320044,1.38790057310418,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-17,NA,18.8876041666667,19.18,18.58,0.133398846295545,0.706277223508162,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-18,NA,19.2729166666667,19.75,18.94,0.155088542904854,0.804696795960762,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-19,NA,19.7490625,20.1,19.53,0.131189522407369,0.664282278753077,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-20,NA,19.8671875,20.17,19.56,0.19392729579054,0.976118515972831,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-21,NA,19.638125,20.03,19.25,0.220546271550296,1.12305157213479,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-22,NA,19.8441666666667,20.1,19.44,0.180925495958196,0.91173138684683,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-23,NA,19.7976041666667,20.34,19.29,0.304422645231633,1.53767416839352,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-24,NA,19.5140625,19.98,19.03,0.317846630095646,1.62880809721525,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-25,NA,19.230625,19.94,18.87,0.373497868661572,1.9422034835663,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-26,NA,18.4827083333333,18.87,18.18,0.244761878553386,1.32427496089391,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-27,NA,18.6907291666667,19.15,18.37,0.212177903466167,1.13520399110254,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-28,NA,19.3754166666667,19.77,19.15,0.18247951098637,0.941809480155883,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-29,NA,20.0770833333333,20.56,19.79,0.244527112549774,1.21794141355081,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-30,NA,20.3184375,20.72,20.06,0.25096583170665,1.23516304689595,96,"ybfmp_logger","data","shw_harbor",NA
2018-05-31,NA,19.4507291666667,20.08,18.96,0.387915467708777,1.99434923176844,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-01,NA,19.2414583333333,19.51,18.91,0.180997116386839,0.940662153831058,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-02,NA,19.6752083333333,20.25,19.39,0.243746974790044,1.23885333593694,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-03,NA,20.5078125,20.89,20.25,0.180608346983189,0.880680701479931,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-04,NA,21.0342708333333,21.39,20.82,0.154734031854777,0.735628218733245,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-05,NA,21.0947916666667,21.32,20.82,0.116257238974762,0.551118213499441,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-06,NA,20.985625,21.2,20.72,0.123976334753643,0.590767893515885,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-07,NA,20.6551041666667,20.98,20.29,0.167934791803978,0.813042579930401,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-08,NA,20.7223958333333,20.98,20.51,0.122136634373722,0.589394370014193,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-09,NA,20.9280208333333,21.1,20.79,0.07918824728943,0.378383832470685,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-10,NA,20.6477083333333,21.08,20.34,0.22802806460086,1.10437468855919,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-11,NA,20.2761458333333,20.53,20.08,0.112149991591775,0.553112965913886,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-12,NA,20.5972916666667,21.08,20.44,0.172037200179537,0.835241851033991,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-13,NA,21.2097916666667,21.58,21.06,0.133818251974099,0.630926762870605,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-14,NA,21.5176041666667,21.68,21.34,0.0977294309134488,0.454183607786797,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-15,NA,21.4108333333333,21.72,21.08,0.186974057680776,0.873268474747717,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-16,NA,21.1771875,21.44,20.89,0.167166498311996,0.789370629655125,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-17,NA,20.6708333333333,21.08,20.32,0.246626359912132,1.19311280747655,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-18,NA,20.6185416666667,21.08,20.39,0.185993656749033,0.902069892992107,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-19,NA,21.0339583333333,21.51,20.82,0.190630417668196,0.906298351680655,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-20,NA,21.4298958333333,21.68,21.15,0.128165146684118,0.598067053992685,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-21,NA,21.4490625,21.7,21.15,0.136026917808282,0.634185842893048,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-22,NA,21.7810416666667,22.06,21.65,0.105775125587174,0.485629324831837,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-23,NA,22.3630208333333,22.63,22.06,0.128890976301407,0.576357627451154,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-24,NA,22.6788541666667,22.97,22.44,0.147647302302457,0.651035106171582,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-25,NA,22.6217708333333,22.99,22.37,0.232587254896632,1.02815671067586,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-26,NA,22.1365625,22.47,21.77,0.2166580042128,0.978733731638777,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-27,NA,21.9575,22.3,21.6,0.231257432312996,1.0532047469566,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-28,NA,21.5197916666667,21.89,21.13,0.223705535619186,1.03953392804307,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-29,NA,21.5661458333333,21.84,21.37,0.112543510104611,0.521852680466714,96,"ybfmp_logger","data","shw_harbor",NA
2018-06-30,NA,21.9921875,22.15,21.84,0.0878779431640085,0.399587095026398,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-01,NA,22.3304166666667,22.49,22.15,0.0990578423970101,0.44360051079959,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-02,NA,22.305,22.54,22.03,0.186857671701443,0.83773894508605,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-03,NA,21.8323958333333,22.15,21.49,0.239379657895225,1.09644245974024,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-04,NA,21.56,21.87,21.15,0.246947682505297,1.14539741421752,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-05,NA,21.1795833333333,21.46,20.87,0.200477937710791,0.946562236638861,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-06,NA,21.2858333333333,21.68,20.89,0.26156479187933,1.22882100871157,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-07,NA,21.3185416666667,21.65,20.89,0.258660432417186,1.21331203823207,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-08,NA,21.2769791666667,21.72,20.67,0.379870115729786,1.78535737030239,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-09,NA,21.2520833333333,21.63,20.75,0.306198823149674,1.44079438400004,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-10,NA,21.5554166666667,21.82,21.18,0.210322642706599,0.975729887104629,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-11,NA,21.7851041666667,22.13,21.37,0.245476956970524,1.12681103148512,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-12,NA,22.0135416666667,22.3,21.68,0.173046870235337,0.786092818936845,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-13,NA,22.208125,22.54,21.72,0.266870015668973,1.20167738460124,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-14,NA,21.7511458333333,22.3,21.25,0.38537983939749,1.77176799029548,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-15,NA,21.9941666666667,22.35,21.7,0.229680174277495,1.04427768398058,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-16,NA,22.0584375,22.47,21.63,0.295201369719401,1.33826962911313,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-17,NA,22.2780208333333,22.68,21.84,0.282252666918235,1.26695575441745,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-18,NA,22.4616666666667,22.85,22.01,0.282148399425277,1.2561329647189,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-19,NA,22.7658333333333,23.18,22.3,0.30958602806317,1.35987127521433,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-20,NA,22.6558333333333,23.11,22.13,0.361641481862229,1.59624003470289,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-21,NA,22.5541666666667,22.87,22.15,0.251955161702975,1.11711137647726,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-22,NA,22.529375,22.9,22.06,0.288691467068036,1.2814002477567,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-23,NA,22.5991666666667,23.02,22.08,0.315730286851116,1.39708818253379,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-24,NA,22.7252083333333,23.14,22.25,0.282295027331585,1.24221095442067,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-25,NA,22.8259375,23.26,22.32,0.310132664736951,1.35868533214441,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-26,NA,22.909375,23.18,22.68,0.148386497470554,0.647710806037068,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-27,NA,22.8691666666667,23.38,22.37,0.355615601654864,1.55500026231038,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-28,NA,22.5390625,22.94,22.18,0.274652232257833,1.21856103046803,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-29,NA,22.2730208333333,22.78,21.72,0.380473720765288,1.70822684364341,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-30,NA,21.7309375,22.11,21.37,0.26612651571841,1.22464350982745,96,"ybfmp_logger","data","shw_harbor",NA
2018-07-31,NA,21.7794791666667,22.13,21.37,0.267217119651956,1.22692153291218,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-01,NA,21.7138541666667,22.18,21.22,0.355137837708022,1.63553570444993,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-02,NA,21.3359375,21.8,20.87,0.329016326982495,1.54207579105673,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-03,NA,21.3203125,21.63,21.01,0.224121457320755,1.05121093943044,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-04,NA,20.9284375,21.46,20.46,0.367060379731211,1.7538833452388,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-05,NA,20.6352083333333,21.01,20.27,0.261666638730583,1.26805910802411,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-06,NA,20.8251041666667,21.18,20.58,0.167149443323957,0.802634368530564,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-07,NA,20.7966666666667,21.22,20.34,0.295793906441156,1.42231402359908,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-08,NA,20.66625,21.03,20.29,0.252495961405952,1.22177928461115,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-09,NA,20.7321052631579,21.2,20.39,0.241087495094942,1.16287030204968,95,"ybfmp_logger","data","shw_harbor",NA
2018-08-10,NA,21.0742708333333,21.58,20.75,0.22656122579799,1.07506080561343,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-11,NA,21.4086458333333,21.84,21.08,0.215287420082117,1.00560970440696,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-12,NA,21.5079166666667,21.87,21.1,0.260682976112917,1.21203266756621,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-13,NA,21.5060416666667,21.87,21.1,0.263408744476463,1.22481276917051,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-14,NA,21.3235416666667,21.75,20.91,0.286551103797768,1.34382509377281,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-15,NA,21.1382291666667,21.51,20.77,0.246934872264634,1.16819091286053,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-16,NA,21.2340625,21.68,20.89,0.244921375676273,1.15343625684568,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-17,NA,21.3836458333333,21.96,21.01,0.261816005267125,1.22437496069543,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-18,NA,21.6888541666667,22.35,21.27,0.290889270999218,1.34119243351399,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-19,NA,21.9944791666667,22.44,21.58,0.285442849996344,1.29779317724851,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-20,NA,22.0247916666667,22.51,21.6,0.299662895396132,1.36057085093638,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-21,NA,21.6172916666667,22.32,21.08,0.417326022160049,1.93051945912149,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-22,NA,21.0240625,21.63,20.6,0.336813483056158,1.60203806022817,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-23,NA,20.8216666666667,21.37,20.39,0.325044666296371,1.56108860784297,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-24,NA,20.4830208333333,21.08,20.01,0.360619699936728,1.76057869037495,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-25,NA,20.3344791666667,20.89,19.84,0.368395867716886,1.81168086331308,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-26,NA,20.3633333333333,20.87,19.87,0.354925245403256,1.74296240990304,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-27,NA,20.3313541666667,20.89,19.77,0.386088672093987,1.89898158739953,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-28,NA,20.3195833333333,20.87,19.87,0.339940913338485,1.6729718703475,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-29,NA,20.3008333333333,20.77,19.87,0.306438511619392,1.50948735250306,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-30,NA,20.3690625,20.87,19.98,0.291381746800346,1.43051132962229,96,"ybfmp_logger","data","shw_harbor",NA
2018-08-31,NA,20.403125,21.01,19.89,0.358817685710929,1.75864082443709,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-01,NA,20.7170833333333,21.34,20.22,0.32701816034126,1.57849517270173,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-02,NA,21.0442708333333,21.6,20.6,0.302002944536592,1.43508390919504,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-03,NA,21.2,21.65,20.67,0.333264554307677,1.57200261465885,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-04,NA,21.1197916666667,21.63,20.58,0.35805609430181,1.69535807906159,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-05,NA,20.9646875,21.49,20.44,0.35361279187686,1.68670671516978,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-06,NA,20.6546875,21.27,20.03,0.424479751237354,2.05512550716323,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-07,NA,20.4492708333333,20.98,19.96,0.345321344750583,1.68867314421643,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-08,NA,20.5645833333333,21.06,20.03,0.355888559336581,1.73058969184033,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-09,NA,20.5625,21.03,20.03,0.341775549616689,1.66213033248238,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-10,NA,20.6154166666667,21.08,20.1,0.348675438486149,1.69133345264822,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-11,NA,20.6275,21.06,20.13,0.327127852037926,1.5858822059771,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-12,NA,20.2525,20.96,19.7,0.445529844236347,2.1998757893413,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-13,NA,19.3039583333333,20.06,18.7,0.431973388962712,2.23774513757003,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-14,NA,18.9204166666667,19.44,18.41,0.328690917577967,1.73722874801718,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-15,NA,18.6559375,19.13,18.2,0.314858625334242,1.6877126937965,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-16,NA,18.5103125,18.96,18.06,0.303594095792392,1.64013490205739,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-17,NA,18.5903125,19.01,18.15,0.291949718543956,1.57044008025124,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-18,NA,18.4234375,19.01,17.92,0.367225237422484,1.99325037698575,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-19,NA,18.4178125,18.91,17.99,0.292834435439119,1.58995231078131,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-20,NA,18.5844791666667,18.99,18.15,0.291243684518532,1.5671339611223,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-21,NA,18.5654166666667,19.01,18.11,0.308097444143439,1.65952345522422,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-22,NA,18.5859375,19.06,18.15,0.284396232579237,1.53016888483154,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-23,NA,18.5153125,19.1,18.01,0.371455042615133,2.00620455428518,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-24,NA,18.4983333333333,18.91,18.08,0.298094533457414,1.61146697967788,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-25,NA,18.5377083333333,18.96,18.13,0.299569793877001,1.61600230454772,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-26,NA,18.6296875,19.18,18.22,0.287623486066145,1.54389860842349,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-27,NA,18.7183333333333,19.22,18.27,0.33803664288036,1.8059120802085,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-28,NA,18.5879166666667,19.15,18.11,0.365369075598235,1.96562682171609,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-29,NA,18.2335416666667,18.82,17.8,0.356739560513111,1.9565017429679,96,"ybfmp_logger","data","shw_harbor",NA
2018-09-30,NA,18.08625,18.51,17.7,0.271325207861438,1.50017393247046,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-01,NA,18.2636458333333,18.6,17.96,0.237247904063357,1.29901721829467,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-02,NA,18.294375,18.63,17.96,0.239595327693658,1.30966664722713,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-03,NA,18.4859375,18.82,18.2,0.182385237889474,0.986616112325781,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-04,NA,18.6997916666667,19.03,18.46,0.160466288748016,0.858118056117465,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-05,NA,18.6344791666667,19.08,18.25,0.283897200785839,1.52350488707875,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-06,NA,18.246875,18.63,17.94,0.209507253988219,1.14818155979158,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-07,NA,18.0255208333333,18.41,17.7,0.238499121885912,1.32311917137435,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-08,NA,17.5259375,17.92,17.25,0.218456683048199,1.24647644697009,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-09,NA,17.5348958333333,17.92,17.3,0.163346546637036,0.931551280313393,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-10,NA,17.7563541666667,17.96,17.51,0.158008126317783,0.889868071084126,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-11,NA,17.7959375,18.01,17.53,0.157283372326914,0.883816164936036,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-12,NA,17.8545833333333,18.03,17.61,0.145442458628593,0.814594526868974,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-13,NA,17.7484375,17.99,17.44,0.19031457684028,1.07228919075428,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-14,NA,17.5445833333333,17.84,17.2,0.230573274877466,1.31421345549651,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-15,NA,16.8019791666667,17.44,16.32,0.410500643737342,2.44316838906533,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-16,NA,16.1059375,16.53,15.68,0.292133992778729,1.81382793009552,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-17,NA,15.9941666666667,16.23,15.65,0.196777548284279,1.23030822665104,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-18,NA,16.1046875,16.34,15.75,0.17801805422928,1.10538036971708,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-19,NA,16.1782291666667,16.39,15.8,0.180601304370569,1.11632306916926,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-20,NA,16.254375,16.56,15.87,0.188460871270405,1.15944704899699,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-21,NA,16.3417708333333,16.56,15.99,0.176372779804992,1.07927581168397,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-22,NA,16.3776041666667,16.61,16.01,0.196954415199728,1.20258380404985,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-23,NA,16.3240625,16.58,16.01,0.202279525852093,1.23914942038535,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-24,NA,16.0691666666667,16.3,15.77,0.179904458074523,1.11956308504604,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-25,NA,16.1088541666667,16.32,15.89,0.11245462047718,0.698091989124077,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-26,NA,16.2604166666667,16.46,16.03,0.116663408475807,0.717468751676971,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-27,NA,16.4576041666667,16.61,16.3,0.0800886980878293,0.486636434299723,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-28,NA,16.6707291666667,16.82,16.51,0.0764921019888112,0.458840769495303,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-29,NA,16.7370833333333,16.94,16.51,0.147119118702225,0.879000933270284,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-30,NA,16.2534375,16.7,15.82,0.318456237181814,1.95931621961086,96,"ybfmp_logger","data","shw_harbor",NA
2018-10-31,NA,15.509375,16.01,15.06,0.30157764994669,1.94448615722226,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-01,NA,15.2478125,15.61,14.91,0.197213232848423,1.29338705370638,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-02,NA,15.4625,15.89,15.22,0.1563801037284,1.01135071125885,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-03,NA,15.6503125,15.87,15.39,0.135012304507482,0.862681205295307,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-04,NA,15.5639130434783,15.87,15.29,0.155450119357361,0.99878558125522,92,"ybfmp_logger","data","shw_harbor",NA
2018-11-05,NA,15.5480208333333,15.8,15.32,0.134787316220908,0.86690979942565,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-06,NA,15.2941666666667,15.72,14.98,0.222945198206888,1.45771393150039,96,"ybfmp_logger","data","shw_harbor",NA
